key,ra,dec,rhalf,rhalf_error,position_angle,position_angle_error,ellipticity,ellipticity_error,ref_structure,distance_modulus,distance_modulus_error,distance,distance_error,ref_distance,rhalf_physical,rhalf_sph_physical,MV,MV_error,ref_mv,vlos_systemic,vlos_systemic_error,vlos_sigma,vlos_sigma_error,vlos_sigma_upper_limit,ref_vlos,metallicity,metallicity_error,metallicity_sigma,metallicity_sigma_error,metallicity_sigma_upper_limit,ref_metallicity,rcore,rcore_error,rking,rking_error,king_concentration,king_concentration_error,ref_king,Gmax,photometry,Rmax,name,good_targets,good_targets_mem,spec_members_gaia,spec_members_total,short_name,ref_gaia_spectra,edr3_pmra,edr3_pmdec,edr3_pmra_error,edr3_pmdec_error,edr3_pmra_pmdec_error,edr3_member,edr3_member_error,edr3_gauss_pmra,edr3_gauss_pmdec,edr3_gauss_pmra_error,edr3_gauss_pmdec_error,edr3_gauss_pmra_pmdec_error,edr3_gauss_member,edr3_gauss_member_error,pm_systematic,edr3_pmra_reflex_corrected,edr3_pmdec_reflex_corrected,pericenter,pericenter_em,pericenter_ep,apocenter,apocenter_em,apocenter_ep,pericenter_noLMC,pericenter_noLMC_em,pericenter_noLMC_ep,apocenter_noLMC,apocenter_noLMC_em,apocenter_noLMC_ep,eccentricity,eccentricity_em,eccentricity_ep,eccentricity_noLMC,eccentricity_noLMC_em,eccentricity_noLMC_ep,p_LMC,t_rmin_LMC,rmin_LMC,rmin_LMC_em,rmin_LMC_ep,vrmin_LMC,vrmin_LMC_em,vrmin_LMC_ep,rmin_LMC_fixed,rmin_LMC_fixed_em,rmin_LMC_fixed_ep,vrmin_LMC_fixed,vrmin_LMC_fixed_em,vrmin_LMC_fixed_ep,fraction_pericenter,fraction_apocenter,fraction_pericenter_apocenter,f_fritz,f_fritz_em,f_fritz_ep,f_fritz_noLMC,f_fritz_noLMC_em,f_fritz_noLMC_ep,projection_fixed_dist_pericenter_em,projection_fixed_dist_pericenter_ep,projection_fixed_dist_apocenter_em,projection_fixed_dist_apocenter_ep,projection_fixed_LMC_pericenter_em,projection_fixed_LMC_pericenter_ep,projection_fixed_LMC_apocenter_em,projection_fixed_LMC_apocenter_ep,projection_fixed_pm_pericenter_em,projection_fixed_pm_pericenter_ep,projection_fixed_pm_apocenter_em,projection_fixed_pm_apocenter_ep,projection_fixed_potential_pericenter_em,projection_fixed_potential_pericenter_ep,projection_fixed_potential_apocenter_em,projection_fixed_potential_apocenter_ep,projection_fixed_improved_dist_pericenter_em,projection_fixed_improved_dist_pericenter_ep,projection_fixed_improved_dist_apocenter_em,projection_fixed_improved_dist_apocenter_ep,projection_fixed_improved_pm_pericenter_em,projection_fixed_improved_pm_pericenter_ep,projection_fixed_improved_pm_apocenter_em,projection_fixed_improved_pm_apocenter_ep,projection_fixed_future_dist_pericenter_em,projection_fixed_future_dist_pericenter_ep,projection_fixed_future_dist_apocenter_em,projection_fixed_future_dist_apocenter_ep,projection_fixed_future_LMC_pericenter_em,projection_fixed_future_LMC_pericenter_ep,projection_fixed_future_LMC_apocenter_em,projection_fixed_future_LMC_apocenter_ep,projection_fixed_future_pm_pericenter_em,projection_fixed_future_pm_pericenter_ep,projection_fixed_future_pm_apocenter_em,projection_fixed_future_pm_apocenter_ep,projection_fixed_future_potential_pericenter_em,projection_fixed_future_potential_pericenter_ep,projection_fixed_future_potential_apocenter_em,projection_fixed_future_potential_apocenter_ep,average_density,average_density_em,average_density_ep,density_ratio,density_ratio_em,density_ratio_ep,mhalf,mhalf_em,mhalf_ep,m_l,m_l_em,m_l_ep,rhalf_sph_physical_mcmc,rhalf_sph_physical_mcmc_error,pm_angle,pm_angle_error,gal_gc_angle,diff_angle,diff_gc_pm_angle,diff_gc_pa_angle,dist_lmc,dist_lmc_error,vr_lmc_current,vr_lmc_current_error
antlia_2,143.8868,-36.7673,76.2,7.2,156.0,6.0,0.38,0.08,Torrealba2019MNRAS.488.2743T,20.6,0.11,132.0,6.0,Torrealba2019MNRAS.488.2743T,2925.869958,2303.832309,-9.03,0.15,Torrealba2019MNRAS.488.2743T,290.7,0.5,5.71,1.08,0.0,Torrealba2019MNRAS.488.2743T,-1.36,0.04,0.57,0.03,0.0,Torrealba2019MNRAS.488.2743T,0.0,0.0,0.0,0.0,0,0,0,20.85,Gaia,180,Antlia II,0,0.0,0,0,Ant II,Torrealba2019MNRAS.488.2743T,-0.0928385269606818,0.09990829373381856,0.008102230174993848,0.00886747011068513,0.00042640686971184084,558.1642811091464,25.40170250849818,-0.09032185846975095,0.09970405056857683,0.009054693354826934,0.009909794509850238,0.0005536921468498971,414.6797221986859,24.74690921887652,0.016256706597945723,-0.04578136742077269,0.1740575970201073,38.16247,7.815683918999998,10.021838015999997,137.179426,6.790047893000008,7.643020241999977,50.677522999999994,9.670380075999994,12.926678062000008,144.724,7.73612139399998,9.216298000000023,0.5637788436264706,0.06897289319818628,0.06367410070140611,0.47928218815117085,0.07066249039487649,0.06651038355014394,0.0,1.0611025,112.6882905,19.709322861999993,28.080687161000014,209.746055,22.40193205700001,24.96882751999999,112.4448535,18.506158053999997,26.482541454,209.440714,21.007601204000025,22.684205147,1.0,1.0,1.0,0.9582681768440648,0.04775159840946108,0.035532143380118564,0.8807635409941097,0.06673029255507346,0.034562538718256874,7.219214480000005,8.720106066999996,3.4537421979999863,4.531093613999985,7.8871838850000024,10.036015900999992,6.514127523000013,7.602507397999972,7.512587178,9.582717882999994,6.70993581700003,7.655485852999988,7.362635629,9.294444073000001,6.29490991900002,6.633545801999986,7.299556826999996,8.997649198000005,4.390098234999982,5.222142089000016,5.285753799999995,6.731592785000004,7.10695162799999,7.815318521000023,3.1363982590000035,4.394476962999995,3.044730786999992,3.7424190770000223,3.2929592979999995,3.2929592979999995,3.613657184999994,4.274445370000024,3.5718637700000073,3.5718637700000073,3.976063420000031,3.976063420000031,2.4509771940000036,2.4509771940000036,3.054438583000035,3.054438583000035,570669.1412647457,209964.73094988853,311548.88197681564,0.17666256132681385,0.0649989713403733,0.09644646869558987,68774589.45681049,24679959.324138433,30169923.10557507,200.26697262126106,73.63942461082306,90.4314383700106,2298.0828872159036,268.0024191617456,-14.853217991407206,2.634942372216919,132.202241873853,9.146782008592794,32.99078156550894,23.797758126146988,103.85752155816337,5.613635883824358,261.7398355964174,2.830235474479082
aquarius_2,338.4813,-9.3274,5.1,0.8,121.0,9.0,0.39,0.09,Torrealba2016MNRAS.463..712T,20.16,0.07,107.9,3.3,Torrealba2016MNRAS.463..712T,160.0728723,125.0209099,-4.36,0.14,Torrealba2016MNRAS.463..712T,-71.1,2.5,5.4,2.15,0.0,Torrealba2016MNRAS.463..712T,-2.3,0.5,0.0,0.0,0.0,Torrealba2016MNRAS.463..712T,0.0,0.0,0.0,0.0,0,0,0,20.45,DECaLS,30,Aquarius II,23,13.78,3,9,Aqu II,Torrealba2016MNRAS.463..712T,-0.17023465287646353,-0.46552476398448117,0.11594439925596486,0.09540530958510063,0.012871979817615854,16.313305039993068,1.7762026559766781,-0.18273408989549123,-0.4456488327248179,0.12107824545108511,0.09768365837416321,0.017868697116990878,14.304621172362483,1.9239386373719505,0.021761794917268852,-0.30460709928344953,-0.07699220576357746,55.0610865,32.653340812,40.819006386,145.922915,17.415256478999993,53.590622679000035,77.916609,41.216620490000004,23.15047830399999,115.6148435,7.8461026560000136,81.34903359199996,0.48814334193338926,0.1314645163998195,0.22880960534892592,0.3079474576008067,0.133076012857076,0.24167097274055876,0.0,0.257618,32.6986615,13.838233974000001,13.50741280199999,444.440115,29.098132862,28.556343659999982,32.6407125,14.109659202,13.557349342999998,444.16594150000003,28.506803810999997,27.405320595999967,1.0,0.982,0.982,0.5742034947399333,0.464251273699306,0.18031552525709027,0.7497685182141924,0.717515719827215,0.1957737337907125,32.920782638,40.183072412,14.883762514000011,52.25357031599998,33.3344747,41.192838654999996,15.754166757000007,52.07756307599999,8.970377626999998,11.516173883,10.15098642099997,13.041075670000026,32.42527062,40.167974707,17.158170633999987,52.400221794999965,32.590967261,41.029799368,16.235558921000006,54.14979487799988,10.143881009000005,12.366517968999993,13.102661519999998,16.94244386599999,6.770535054000007,8.185329054999997,7.273607862999967,9.699727968000019,7.355220802000005,7.355220802000005,6.493922048000002,8.72484492700002,4.8869504879999965,4.8869504879999965,8.032931539000003,8.032931539000003,6.836493806000007,6.836493806000007,7.76882555100002,7.76882555100002,172258518.57434583,116279921.38303968,189225996.19246316,120.90332511848652,81.61354954215558,132.81231214497424,3335667.5968985325,2269687.353538438,3419821.316551269,700.243916530136,477.8099157195363,703.7596335371743,125.56251667445697,21.496168287242796,-103.72279998338894,17.8171032844067,-117.5171872847106,44.72279998338894,13.854595997647735,58.5171872847106,115.28121494611723,3.083302027988694,389.18017773167406,21.70024353440209
bootes_1,210.02,14.5135,9.97,0.27,6.0,3.0,0.3,0.03,Munoz2018ApJ...860...66M,19.11,0.08,66.0,3.0,DallOra2006ApJ...653L.109D,191.4102591,160.1453124,-6.02,0.25,Munoz2018ApJ...860...66M,101.8,0.7,4.6,0.7,0.0,Koposov2011ApJ...736..146K,-2.35,0.085,0.44,0.065,0.0,Simon2019ARA&A..57..375S,11.9,1.0,37.5,0.9,0,0,Munoz2018ApJ...860...66M,20.7,DECaLS,60,Bootes I,202,140.0,46,100,Boo I,Munoz2006ApJ...650L..51M Martin2007MNRAS.380..281M Koposov2011ApJ...736..146K Jenkins2021arXiv210100013J,-0.385238,-1.06788,0.016928526424473983,0.012983328962604457,-4.3815360600834166e-05,167.85794901942086,3.5793841245350375,-0.3871485782580871,-1.06407,0.01643630491713191,0.01285499999999995,-5.3906283954458276e-05,170.01145465873867,4.495173605970619,0.02051124770062084,0.11956854672111072,-0.4892992909594318,37.9108565,6.821331477000001,7.481327633999996,71.7445535,5.510695432999995,8.250755738999999,35.334813999999994,6.117797369999995,7.055015434000005,80.8844995,7.101050532000002,10.960372705999987,0.31297268967701974,0.039167147591599616,0.052258047801356566,0.397232085829475,0.03191020959525698,0.04050765062334022,0.0,0.388524,80.351373,7.063554802999988,8.858300194999998,419.769203,43.768995329999996,35.29210005200002,80.007428,6.22090575,8.572116248,420.830072,43.66011168799997,34.541249537000056,1.0,1.0,1.0,0.7652828387567797,0.16811449295471514,0.0937522775126951,0.623160020909584,0.1455863207087822,0.09412970163462098,3.4615376049999966,3.9323066270000027,2.5384692700000073,4.67556407299999,6.836642659999999,7.360766183999999,5.5625058909999865,7.919351799000012,6.576628439000007,7.412656905999995,5.693653363999999,8.079742287000002,6.537765221000008,6.928690449999991,5.2002744320000005,6.483143005999992,4.205978674000001,4.836214067999997,3.397583729999994,5.452266969999997,6.649332799999996,7.870739901,5.847615128000001,8.577423373999977,2.3051242410000015,3.103229726000002,2.4101251769999976,4.450341793999996,3.4702049239999937,3.4702049239999937,3.1229427080000107,4.922981907999997,3.4359455279999978,3.4359455279999978,3.307035856000013,3.307035856000013,2.707532241999999,2.707532241999999,2.5427226310000037,2.5427226310000037,75871536.58303234,20736789.215866372,28056104.908464998,24.508225289029852,6.698452736849337,9.062757534596841,3098883.984298503,871744.359672456,1040368.013133714,141.2664536834917,45.49143167025788,69.13530022387323,159.91717773199045,5.468435737211209,166.25988975052445,1.8535980430548165,128.98261274996523,19.74011024947555,37.35143408223152,57.01738725003477,99.09150911188215,2.6469080563826637,294.7097592310031,5.565157761902526
bootes_2,209.5141,12.8553,3.17,0.42,-68.0,27.0,0.25,0.11,Munoz2018ApJ...860...66M,18.1,0.06,42.0,2.0,Walsh2008ApJ...688..245W,38.7288561,33.54017324,-2.94,0.74,Munoz2018ApJ...860...66M,-117.0,5.2,10.5,7.4,0.0,Koch2009ApJ...690..453K,-2.79,0.08,0.0,0.0,0.0,Simon2019ARA&A..57..375S,2.5,1.47,12.9,8.1,0,0,Munoz2018ApJ...860...66M,20.65,DECaLS,30,Bootes II,23,16.68,6,6,Boo II,Koch2009ApJ...690..453K Ji2016ApJ...817...41J,-2.42629,-0.4136790144587254,0.07839266984199145,0.06079485094784434,-0.00018320118949517012,20.86355547575223,0.946789204030805,-2.41935,-0.4133817244686263,0.07915690829683064,0.06112700109372535,-0.00015345592396471354,20.165564981280443,1.0550291729784058,0.022351046847096084,-1.6347245185184187,0.49784893114300194,35.8248085,2.5353159820000073,2.880675450999995,176.311228,55.99875320199999,122.50374412099998,38.981527,1.8782569970000011,1.8624998439999914,202.972748,75.41653514199999,178.14950229199997,0.6543887752801627,0.09703783998439464,0.10214813129694955,0.6787991430158322,0.11240680757436672,0.1048844563619159,0.0,3.4102955,62.374353,34.622036498,68.26648782199997,298.211662,83.01636001199998,178.236281035,60.843258000000006,33.46933798800001,60.47313750099997,299.0392925,84.59923465199998,173.755684321,0.9164,0.9582,0.9164,0.028240871608670094,0.01686690211444056,0.024958336844921894,0.0037993663958602207,0.0019931899271293367,0.004355118422488658,1.0288723199999978,1.1010357400000004,42.58909019999999,93.96152080000002,2.5374957100000017,2.850581679000001,57.51710886000001,122.34641642700001,2.5741480319999965,2.916031872000005,53.68918212899999,114.370281637,2.6516493120000035,2.977002040000002,51.69837477599998,92.20542700600006,1.449223693999997,1.5841690370000023,43.817195276999996,99.68748975400001,2.646208186999999,3.014210301999995,54.80918879999999,113.98128688900005,0.6793962120000003,0.7185950880000007,33.97711783600002,81.41477019199999,1.2788475999999989,1.2788475999999989,37.699515676000004,88.51112044000001,1.345360008,1.345360008,38.99570739499998,38.99570739499998,1.3275236449999994,1.3275236449999994,23.759734444000003,23.759734444000003,9389492748.29398,8361162968.143208,18273855272.642296,3370.728929256832,3001.5693770115504,6560.121432304167,3274346.577295927,2885820.176080943,6946637.6609402895,2476.6636066604688,2209.4877303990515,6734.986098815095,33.28512647053424,5.00778457295235,-73.22372985213246,2.0800975703402287,128.25811805904812,5.223729852132465,21.390128353343982,16.258118059048115,77.57278011715482,1.6766556898104739,392.1364214420955,9.10149078501189
bootes_3,209.3,26.8,33.03,2.495,-81.0,8.0,0.33,0.085,Moskowitz2020ApJ...892...27M,18.34,0.02,46.5,2.0,Carlin2018ApJ...865....7C,446.7737452,365.7000714,-5.75,0.5,0,197.5,3.8,14.0,3.2,0.0,Carlin2009ApJ...702L...9C,-2.1,0.2,0.6,0.0,0.0,Carlin2009ApJ...702L...9C,0.0,0.0,0.0,0.0,0,0,0,20.45,DECaLS,180,Bootes III,256,129.68,13,20,Boo III,Carlin2009ApJ...702L...9C,-1.1756284670234,-0.8903690086864998,0.019030455351076725,0.015001396844183224,0.00038194727566558546,73.57431476839996,5.836857165415987,-1.1678830563868718,-0.8895714965701634,0.017922814167371404,0.01424238248079246,0.00037016855093656583,90.75693772772134,6.972676376289432,0.017533887524852798,-0.4613334612983303,-0.0915767575254236,7.8069355,1.975504087,2.3161671130000006,97.8991785,10.878485722000008,17.114110100999994,7.474832,1.8858020029999993,2.230187378,108.08212449999999,12.835876167999999,21.35759280799998,0.8552031490766197,0.029571034538351082,0.027905100726493992,0.8741604627093452,0.027509578593626904,0.025966899043552094,0.0,0.186029,37.646099,2.0152519759999947,2.0707948120000026,560.1810800000001,16.655888387000118,14.57696658899988,37.5473985,1.3434939200000002,1.5716280369999964,560.415393,16.153799412000012,13.460779890000026,1.0,1.0,1.0,0.41872772698403277,0.06638597381078626,0.05187454224158644,0.3784945854927127,0.06636974067809248,0.05127161049865914,0.786992777,0.8126764509999997,7.948548438000003,14.693062122,1.9398118980000003,2.2838589480000007,10.507104667000007,17.665996967999988,1.9693296159999996,2.2377458499999996,10.799824279000006,17.074425757,1.9671742440000006,2.1922642419999985,7.9437718790000105,9.498897759999991,1.1452236359999999,1.271171881,8.653868678999999,15.000762734999995,2.1456871689999995,2.5102314859999995,11.288330839000011,18.298047330000003,0.5210421160000003,0.5404730819999983,7.915761547999992,14.427137713999997,1.0222094679999998,1.0222094679999998,8.478647040000013,14.80017205499999,1.0244846630000009,1.0244846630000009,8.58671837499999,8.58671837499999,0.8994560750000007,0.8994560750000007,4.472817537000012,4.472817537000012,139570656.9234006,61752099.29492633,76345582.93195045,1.654124834050783,0.731856417746656,0.9048114229850683,66916789.944027625,27973517.8450185,33825591.340599366,3761.5403971716282,1949.7206395986539,3394.968088395725,363.8948147072715,35.390854224183784,101.04371253220825,1.8090284593912145,131.32602517826953,2.0437125322082466,30.176913229189864,32.32602517826953,86.74928580626708,1.729914945271119,194.14059357712682,13.423375479375522
bootes_4,233.689,43.726,7.6,0.8,3.0,4.0,0.64,0.05,Homma2019PASJ...71...94H,21.6,0.2,209.0,19.0,Homma2019PASJ...71...94H,462.0468306,277.2280984,-4.53,0.22,Homma2019PASJ...71...94H,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,20.75,PS1,60,Bootes IV,7,6.81,0,0,Boo IV,0,0.46901396903139503,0.48944361685867255,0.21216074619094805,0.255750660085844,0.13516361394041634,4.224715038755185,0.652976085642671,0.4452867933134353,0.500355256296759,0.31409887786552193,0.30272642953144535,-0.06664665715115885,4.146368839789051,0.9061981300627855,0.02108030206554277,0.6302848288961934,0.5985587267006107,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,45.776705384095706,15.920779131562435,151.1496780886732,42.776705384095706,75.64262238145054,31.8503219113268,253.16263686137268,18.97206636666023,-9.0,-9.0
canes_venatici_1,202.0091,33.5521,7.12,0.21,80.0,2.0,0.44,0.03,Munoz2018ApJ...860...66M,21.62,0.06,210.0,6.0,Kuehn2008ApJ...674L..81K,434.9360496,325.4763365,-8.8,0.06,Munoz2018ApJ...860...66M,30.9,0.6,7.6,0.4,0.0,Simon2007ApJ...670..313S,-1.91,0.04,0.39,0.25,0.0,Simon2019ARA&A..57..375S,6.7,0.5,30.9,1.0,0,0,Munoz2018ApJ...860...66M,20.7,Gaia,90,Canes Venatici I,0,0.0,0,0,CVn I,Ibata2006MNRAS.373L..70I Martin2007MNRAS.380..281M Simon2007ApJ...670..313S Ural2010MNRAS.402.1357U,-0.09637824935636746,-0.11616903662441327,0.030550219103215114,0.01991129618147612,0.13149514139572094,122.50609112949553,1.419285389556184,-0.09316927174706396,-0.1139918491170804,0.030241035329314374,0.02009688258299041,0.11291614703533173,120.504847829248,1.8091582163300783,0.021204398375188418,0.055452060961604016,0.06513869850762437,84.5111585,37.17822037999999,53.55442235199999,229.793691,13.176903563999986,31.72881028399999,68.6515715,31.014255336000005,42.73914409899999,256.4873285,16.01767885800001,34.17214035899997,0.4621432654973975,0.1305587840330874,0.18471884142387396,0.5780515213692764,0.12370690832830372,0.15455269936885274,0.1005,0.934697,235.586967,48.239419769999955,19.234944151999997,354.70286799999997,215.89135327099982,40.63116972500001,235.4664305,48.80650382899998,18.018171233000004,354.2469945,220.83381076100002,41.481818524000005,1.0,0.9933,0.9933,0.8728964300556538,0.2819562357858938,0.07694046793166787,0.7550654401582383,0.1992301876726722,0.08396041202736138,37.996521511000005,52.81805466499998,10.34339127200002,32.89390121600002,37.495915203,53.89614332399998,12.393506099999996,31.31992660000006,25.455885844,33.294105131999984,11.034957575000021,17.51138664999999,37.779306435,50.251136182000025,13.102827604999987,31.34460009700001,37.795225046,53.40715467199999,11.766523925000001,32.970621849999986,11.133088479999998,13.428907718000005,13.003912856999989,14.148842477000017,10.56191292599999,13.55631172000001,5.6583231129999945,7.661614725999982,9.96291768799999,9.96291768799999,6.702237392000001,7.219276689999987,9.737802700999993,9.737802700999993,7.234380171999987,7.234380171999987,7.704125499999989,7.704125499999989,6.61017682100001,6.61017682100001,51526180.50448534,6380811.681979448,6473454.457637578,103.93874064228592,12.871389340469293,13.058268580056534,17460829.31446842,1944484.2354729008,2090988.611350529,61.47497713022578,7.063256382830062,8.629469847596624,325.05127383917545,13.002328346790392,41.043720519651245,19.042919089719867,127.80308300835516,38.956279480348755,88.24251135576887,47.80308300835516,246.35927494483707,5.960262682212502,373.6605749978212,23.167836897387787
canes_venatici_2,194.2927,34.3226,1.52,0.24,9.0,15.0,0.4,0.13,Munoz2018ApJ...860...66M,21.02,0.06,160.0,4.5,Greco2008ApJ...675L..73G,70.74401235,54.79807633,-5.17,0.32,Munoz2018ApJ...860...66M,-128.9,1.2,4.6,0.8,0.0,Simon2007ApJ...670..313S,-2.35,0.175,0.46,0.085,0.0,Simon2019ARA&A..57..375S,0.89,0.65,5.37,4.0,0,0,Munoz2018ApJ...860...66M,20.65,DECaLS,30,Canes Venatici II,4,2.29,14,25,CVn II,Simon2007ApJ...670..313S,-0.12426343419220896,-0.2541722655399443,0.11615562003215163,0.08092040189738893,0.12151649485264931,11.1357072382,0.585507686075,-0.11597092725431504,-0.26416441234128596,0.11037212226494174,0.07952409607186593,0.10189961906401979,11.7662031489,0.7914237190399999,0.02290242788413316,0.06270754307231262,-0.002399962234335362,47.539254,29.68766827,46.76809412,233.975732,27.064381400000002,92.49530600000003,46.020626500000006,27.633289949999998,45.54170604999999,201.123495,14.969521456000024,55.222579189999976,0.6589386940653901,0.14237481751595538,0.18811509914211788,0.635910780835755,0.15722640188707465,0.2023548651777335,0.0149,3.0153285,178.5055185,92.96666845099998,106.81247629799998,276.897376,98.370739152,150.344898059,175.7981245,83.78063304700001,106.017032522,282.010456,96.41110019099997,150.14786354899996,0.8816,0.9401,0.8816,0.6202190538602113,0.28542549112839827,0.12636849331609668,0.7464076250645426,0.2854083669621678,0.09037206189773495,28.504047712000002,45.985789233999995,23.942863603999996,82.90677665200002,29.326136396,46.366187154,26.299303819000016,87.95815560899999,10.433292758,12.842057455999996,13.588216920000008,22.10746912100001,30.454695354,46.93013551199999,20.856976787999997,84.80460667499995,30.161470691999998,46.289536068999986,26.19237789999997,88.90146777500001,9.278765953999997,10.249435779999995,16.972231555000008,23.248131742999988,8.362291728000002,10.337175543999997,11.92300635600003,19.459491680999975,8.00804755,8.00804755,12.220105917000012,20.00193186499999,4.409762601999997,4.409762601999997,12.06385535000004,12.06385535000004,8.439235178,8.439235178,7.051994256,7.051994256,666461487.2904137,271626850.0072261,429888602.4648839,6290.526275198707,2563.8028147234113,4057.587123613379,1033342.5915326057,351352.2896244135,433571.7809189665,102.99997218305113,41.37118322211141,60.58854646421811,54.60337301524965,10.78837453926402,92.47684943927824,83.77438389855286,123.4952668824648,83.47684943927824,29.95185582378879,65.5047331175352,195.82221337152745,4.225564261714638,425.87141937460683,51.66418636540476
carina_1,100.4065,-50.9593,10.1,0.1,60.0,1.0,0.36,0.01,Munoz2018ApJ...860...66M,20.118,0.111,105.6,5.4,Karczmarek2015AJ....150...90K,310.2497278,248.1997823,-9.43,0.05,Munoz2018ApJ...860...66M,222.9,0.1,6.6,1.2,0.0,Walker2009AJ....137.3100W,-1.8,0.02,0.24,0.0,0.0,Simon2019ARA&A..57..375S,7.97,1.6,58.4,0.98,0,0,Munoz2018ApJ...860...66M,20.75,Gaia,120,Carina,0,0.0,0,0,Car,Walker2009AJ....137.3100W,0.532107,0.12705257678346232,0.00649867292321249,0.006331838750280427,-2.27869747555652e-05,2043.3556760181457,11.447573392429083,0.5336348558660294,0.12436436064534113,0.0066150716598880055,0.006349499999999994,-2.2839214667631913e-05,1952.779850525071,11.776954962650475,0.02048203996226507,0.35529620457969135,0.13884851173903143,77.878889,17.868847152,24.070135784,108.066181,5.719434343999993,7.886292367999999,104.582192,22.49015489499999,7.450338300000013,114.40383299999999,11.777259086,49.736939896000024,0.18195078660515956,0.12054089223948014,0.10251891993597478,0.10344939862290367,0.06545986595355792,0.11173947225850603,0.2843,1.164293,102.7754805,22.237516001999992,23.010732507,110.3136575,23.865627429,23.488003058999993,101.98395550000001,18.856955107000005,21.783480327999982,111.575953,24.046031205999995,22.689149587999992,0.9985,0.9997,0.9984,0.9979166221851635,0.08847074706749669,0.0017546510824724137,0.10383070313129004,0.1028133389490892,0.8910139999526163,13.023353423000003,16.741963406999986,0.06201977000000625,0.16972339000000147,18.173597550000004,24.00076200000001,5.804334178000005,7.587425278000012,18.862523735999993,23.620378310000007,5.872756558000006,7.411799247999994,17.079851365999993,21.427585769000004,5.417780166000014,5.388411156999979,13.997145414999991,18.564485125000004,2.2758548839999975,3.1793428960000085,16.552761544,21.875811679999998,5.466147360999997,6.896697332999992,9.411150896999999,14.015034949999986,0.059961924999996086,0.14730166599998995,10.213196853,10.213196853,2.206486310999992,2.768783917999997,11.052251449999986,11.052251449999986,2.2112399760000017,2.2112399760000017,7.104031479999989,7.104031479999989,2.0486556120000046,2.0486556120000046,66072247.82694328,22586337.87116217,27109757.207973063,107.74001680062025,36.83017457007375,44.206240791110076,9961602.677897777,3282530.021961149,4233399.203439679,19.775503237087555,6.665137228474897,8.064127648855877,248.40086486663597,2.9971585727630696,68.64552134761024,0.9336392525496855,167.61537190857013,8.645521347610241,81.09924301444988,72.38462809142987,61.77384749787947,5.01324132546695,174.67685860252124,9.064645358292836
